id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
T01,1776599093410.363,transport,11077,1175015,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,179,1771,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599093410.363,transport,11077,1175015,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,179,1771,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599093610.466,transport,11189,1197275,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,181,1793,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599093610.466,transport,11189,1197275,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,181,1793,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599093810.403,transport,11297,1225878,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,183,1820,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599093810.403,transport,11297,1225878,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,183,1820,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094010.349,transport,11409,1251013,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,185,1845,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094010.349,transport,11409,1251013,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,185,1845,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094210.381,transport,11665,1276169,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,188,1869,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094210.381,transport,11665,1276169,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,188,1869,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094410.367,transport,11777,1303280,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,190,1896,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094410.367,transport,11777,1303280,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,190,1896,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094610.508,transport,11889,1332260,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,192,1926,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094610.508,transport,11889,1332260,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,192,1926,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094810.442,transport,12001,1359333,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,194,1952,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599094810.442,transport,12001,1359333,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,194,1952,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095010.438,transport,12113,1388806,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,196,1980,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095010.438,transport,12113,1388806,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,196,1980,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095210.459,transport,12225,1419489,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,198,2012,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095210.459,transport,12225,1419489,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,198,2012,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095410.458,transport,12341,1445137,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,200,2037,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095410.458,transport,12341,1445137,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,200,2037,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095610.301,transport,12633,1479720,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,204,2071,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095610.301,transport,12633,1479720,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,204,2071,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095810.361,transport,12753,1509309,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,206,2099,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599095810.361,transport,12753,1509309,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,206,2099,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096010.382,transport,12865,1538172,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,208,2128,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096010.382,transport,12865,1538172,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,208,2128,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096210.469,transport,12981,1570601,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,210,2158,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096210.469,transport,12981,1570601,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,210,2158,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096410.455,transport,13101,1600344,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,212,2187,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096410.455,transport,13101,1600344,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,212,2187,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096610.412,transport,13365,1632649,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,215,2218,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096610.412,transport,13365,1632649,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,215,2218,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096810.393,transport,13481,1663906,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,217,2247,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599096810.393,transport,13481,1663906,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,217,2247,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097010.303,transport,13601,1700718,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,219,2283,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097010.303,transport,13601,1700718,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,219,2283,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097210.424,transport,13717,1730754,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,221,2311,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097210.424,transport,13717,1730754,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,221,2311,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097410.368,transport,13837,1765270,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,223,2345,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097410.368,transport,13837,1765270,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,223,2345,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097610.363,transport,13957,1800973,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,225,2379,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097610.363,transport,13957,1800973,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,225,2379,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097810.299,transport,14077,1836464,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,227,2414,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
T01,1776599097810.299,transport,14077,1836464,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,ER5W,controlling,connected,CF98:2B:39:52:69:7F:4B:BB:0B:F9:F9:96:76:8A:93:DE:38:5F:AB:2F:7F:F3:5F:5B:29:B3:5A:3C:02:87:15:D6,227,2414,CF8F:52:27:AD:15:F4:3C:DC:6A:65:3B:A6:04:E5:53:3D:FA:AB:55:42:0B:A2:DA:66:99:7C:13:AB:98:6E:EF:F8,1,CPSKY3fQFI_OqyYCo9N,AEAD_AES_256_GCM,FEFD
